COMID,FromNode,ToNode,Hydrosq,AreSqKM,cum_totco2g_m2_day,TOT_urban16,TOT_forest16,TOT_wetland16,TOT_agrc16,TOT_shrub16,TOT_othr16,h_tot,h_rel,tot_other_3,tot_ntrl_3,tot_shrb_3,h_rel_3,h_rel_3,CAT_STREAM_LENGTH,CAT_STREAM_SLOPE,TOT_STREAM_LENGTH,TOT_STREAM_SLOPE,CAT_BASIN_AREA,TOT_BASIN_AREA,totco2g_m2_day_fill,logQ_m3_div_s,logDA_km2,logw_m,length_m,logwbkf_m,logd_m,logK_m_div_s,D50_m,StreamOrde,pred_annual_DOC,pred_annual_DO,no3_conc_mg_l,logRT_total_hz_s,logq_hz_total_m_s,totco2_o2g_m2_day,totco2_ang_m2_day
23099940,50019390,50019389,50045809,6.345,778.3385036,5.04,58.72,0.34,0,33.8,2.1,0.930287795,0.519203504,7.14,59.06,33.8,0.788366043,0.472599396,4.265,0.03,41.35,0.078597,6.35,56.52,6.455613996,-0.048708044,1.752167574,0.790618177,4265,0.982842409,-0.399399026,-2.575228381,0.006295743,3,0.833642765,10.59844762,0.174477732,5.233189864,-4.182470119,6.435089083,0.020524912
23099942,50019391,50019390,50048382,0.2835,769.2266622,4.15,57.76,0.33,0,36.57,1.19,0.888545113,0.49590647,5.34,58.09,36.57,0.764476547,0.451393521,0.231,0.03,32.75,0.094046,0.28,46.1,69.6856802,-0.115739679,1.663656646,0.744027007,231,0.941911444,-0.4340267,-1.258087449,0.01813937,3,0.822710659,10.61922083,0.171033152,3.948721401,-3.114048125,69.46718203,0.218498167
23099944,50019392,50019391,50051337,12.3831,564.262265,4.15,57.66,0.33,0,36.66,1.2,0.889342317,0.496351398,5.35,57.99,36.66,0.765071028,0.451798512,4.804,0.04,32.41,0.094107,12.38,45.81,5.969872866,-0.11781553,1.660977356,0.742616659,4804,0.940672434,-0.435074905,-2.666336872,0.005663357,3,0.806013033,10.62321975,0.171287265,5.246583074,-4.163518939,5.951344864,0.018528002
23099946,50019393,50019392,50054807,0.108,537.093511,4.53,55.78,0.4,0,38.05,1.24,0.909984901,0.507872243,5.77,56.18,38.05,0.779341068,0.462285238,0.247,0.08,27.5,0.109455,0.11,32.91,76.13149624,-0.252036321,1.517331841,0.667003254,247,0.87424505,-0.491272599,-1.553550205,0.034305364,3,0.868041508,10.7050607,0.175948608,3.824445644,-3.159033636,75.88976918,0.241727062
23099948,50019394,50019393,50058923,3.0087,457.5701146,4.51,58.25,0.34,0,35.56,1.34,0.899342597,0.50193266,5.85,58.59,35.56,0.770939445,0.456878796,1.569,0.03,25.15,0.106958,3.01,29.26,12.54233263,-0.300816886,1.46620604,0.6400912,1569,0.850602451,-0.511274282,-2.090030799,0.004118389,3,0.949877839,10.69872504,0.170862475,4.74875713,-3.981992205,12.50067934,0.041653286
23099950,50019395,50019394,50063892,0.0081,438.653266,4.61,54.23,0.23,0,39.45,1.48,0.916965042,0.511767934,6.09,54.46,39.45,0.790382691,0.465831249,0.082,0.11,21.87,0.113397,0.01,24.59,153.4737396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23099952,50019396,50019395,50070168,1.1556,282.6517808,3.84,58.56,0.2,0,35.9,1.5,0.881733882,0.49210505,5.34,58.76,35.9,0.761563079,0.44793332,0.655,0.05,18.95,0.11715,1.16,21.27,27.33692461,-0.431546631,1.32772461,0.567196112,655,0.786563144,-0.565451658,-1.889360579,0.008933611,3,0.950275981,10.80585038,0.169174413,4.229774012,-3.667648622,27.248338,0.088586611
23099954,50019397,50019396,50078304,1.2816,235.1434856,4.81,57.14,0.19,0,35.96,1.9,0.920744977,0.513877556,6.71,57.33,35.96,0.790100608,0.467751509,1.61,0.07,13.47,0.126949,1.28,13.26,11.8066726,-0.644702295,1.12259265,0.459216926,1610,0.691701987,-0.645704376,-2.402134754,0.004635953,3,0.908715601,10.74130461,0.180594605,4.553088325,-3.941170167,11.76841956,0.038253042
23099956,50019398,50019397,50089452,1.296,181.9950962,4.85,66.35,0.24,0,27.95,0.61,0.820833213,0.458115739,5.46,66.59,27.95,0.715284634,0.416994916,0.98,0.08,8.12,0.141626,1.3,7.71,13.79244185,-0.870804591,0.886817733,0.335107627,980,0.582670312,-0.737945381,-2.259556586,0.003978327,2,1.138452097,10.84709702,0.158813697,4.217626161,-3.983786208,13.74330945,0.049132397
23099958,50019399,50019398,50106291,0.0153,152.8512598,3.56,67.44,0.55,0,27.53,0.92,0.811267235,0.452776865,4.48,67.99,27.53,0.688639855,0.412135264,0.038,0.38,3.96,0.20202,0.02,3.11,121.8317566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23099960,50019400,50019399,50137440,0.1026,28.35220302,4.46,77.57,0.64,0,16.77,0.56,0.696533354,0.388742666,5.02,78.21,16.77,0.584233132,0.353848824,0.452,0.16,1.94,0.139175,0.1,1.95,20.35708113,-1.419232827,0.290902333,0.021424375,452,0.30709539,-0.97108229,-2.143103494,0.003173961,1,1.257760008,10.87810849,0.148457393,3.627302187,-3.940724476,20.28031037,0.076770758
23099962,50155216,50019400,50219488,1.8513,7.995121891,4.71,78.27,0.68,0,15.75,0.59,0.6910124,0.385661363,5.3,78.95,15.75,0.576545644,0.351044101,1.489,0.11,1.49,0.073826,1.85,1.85,7.995121891,-1.440405982,0.267476801,0.009093435,1489,0.296262494,-0.980246939,-2.577837722,0.001755851,1,1.291311224,10.91466943,0.148950802,4.211213433,-4.307503183,7.964544128,0.030577763
23099964,50019401,50019389,50048381,3.8592,430.7585888,4.75,68.84,0.31,0,23.96,2.14,0.844284934,0.471204393,6.89,69.15,23.96,0.711570395,0.428908723,1.415,0.04,34.32,0.062063,3.86,44.51,17.92710591,-0.193040326,1.648487841,0.736042317,1415,0.934896787,-0.439961113,-2.188988005,0.009016293,3,1.170614099,10.55123446,0.162602713,4.672690431,-3.939465662,17.85693343,0.07017248
23099966,50019402,50019401,50051336,6.4791,410.9216734,4.29,68.28,0.3,0,25.05,2.08,0.84035964,0.469013645,6.37,68.58,25.05,0.71074333,0.426914618,2.932,0.04,30.09,0.067132,6.48,37.27,10.1180247,-0.246144089,1.571368715,0.695447665,2932,0.899233844,-0.470132031,-2.495985976,0.005418778,3,1.188173035,10.6630909,0.163148993,5.009926052,-4.1337926,10.07898537,0.039039327
23099968,50019403,50019402,50054806,2.1213,398.443322,4.48,63.65,0.33,0,28.83,2.71,0.901893301,0.503356236,7.19,63.98,28.83,0.758760748,0.458174591,1.671,0.06,23.21,0.079276,2.12,26.53,14.15081933,-0.357259319,1.423711057,0.617722313,1671,0.830951085,-0.527899375,-2.337180544,0.007827341,3,1.089444778,10.61179947,0.167902845,4.649461004,-3.952116845,14.09872918,0.052090145
23099970,50019404,50019403,50058922,2.5659,380.658417,4.79,62.06,0.38,0,29.64,3.13,0.931659385,0.519969003,7.92,62.44,29.64,0.778563588,0.473296183,1.976,0.06,20.03,0.081378,2.57,22.8,14.60385414,-0.411646845,1.358014841,0.583140554,1976,0.800570548,-0.553601367,-2.408676672,0.006244811,3,1.084787436,10.65429527,0.166168446,4.722120421,-3.922198118,14.5508714,0.05298274
23099972,50019405,50019404,50063891,0.3222,357.0333817,4.73,58.3,0.49,0,32.58,3.9,0.976851827,0.545191385,8.63,58.79,32.58,0.809289669,0.496254585,0.628,0.06,16.51,0.086008,0.32,18.09,28.10920581,-0.503023566,1.25741696,0.530186946,628,0.754050097,-0.592957757,-1.952103655,0.009737986,3,1.067920693,10.71081697,0.167386899,4.161065478,-3.673450606,28.00946738,0.099738426
23099974,50019406,50019405,50070167,1.5516,322.3697402,4.68,54.21,0.55,0,36.07,4.49,1.010990461,0.564244519,9.17,54.76,36.07,0.834390703,0.513597495,1.424,0.06,13.98,0.089413,1.55,15.71,15.9286671,-0.564283729,1.196187243,0.497956303,1424,0.725735047,-0.616912343,-2.303518389,0.005305987,3,1.037041185,10.71099277,0.171307145,4.533443532,-3.863587418,15.87300952,0.055657587
23099976,50019407,50019406,50078303,0.7218,302.3840307,4.62,46.96,0.66,0,41.06,6.7,1.076744535,0.600942567,11.32,47.62,41.06,0.878752421,0.547001497,0.248,0.03,9.3,0.119355,0.72,10.47,23.34751506,-0.739879244,1.019859565,0.40513937,248,0.644194133,-0.685896111,-1.548534799,0.005791246,3,0.916641267,10.73334189,0.182943774,3.814182844,-3.61878164,23.27124903,0.076266027
23099978,50019408,50019407,50089451,2.1924,215.4392201,3.94,49.31,0.68,0,38.74,7.33,1.068917523,0.596574228,11.27,49.99,38.74,0.873831243,0.543025264,1.52,0.07,6.86,0.077259,2.19,8.49,10.51460531,-0.830617529,0.929122482,0.357376377,1520,0.602233706,-0.721394712,-2.389145074,0.002929896,2,0.960612263,10.80678951,0.172896571,4.461422015,-4.031173407,10.48020812,0.034397185
23099980,50155217,50019408,50219487,4.4262,3.195003626,4.54,49.59,1.18,0,39.02,5.67,1.070534136,0.597476477,10.21,50.77,39.02,0.859574836,0.543846527,3.327,0.11,3.33,0.033033,4.43,4.43,3.195003626,-1.115306452,0.646031034,0.208360181,3327,0.47132099,-0.832147119,-2.890087004,0.001537561,1,0.849824418,10.90266247,0.180432998,4.689977794,-4.506620251,3.185332069,0.009671557
23099982,50019409,50140813,50034385,0.5184,729.5648222,4.06,39.39,0.48,0.02,41.76,14.29,1.16708242,0.651361101,18.37,39.87,41.76,0.948974519,0.592894425,0.74,0.01,81.14,0.048065,0.52,86.66,40.86243298,-0.072298449,1.937819186,0.888343125,740,1.068695079,-0.326767503,-1.672173627,0.005500567,3,1.425931284,10.50064686,0.222671799,4.85223478,-3.653367756,40.65841636,0.204016623
23099984,50019410,50019409,50035547,4.0608,688.362736,3.98,41.57,0.44,0.01,40.34,13.66,1.156151417,0.645260392,17.65,42.01,40.34,0.94362855,0.58734132,2.106,0.02,74.65,0.051172,4.06,82.09,15.79319137,-0.081057848,1.914308772,0.875967504,2106,1.057822931,-0.335965361,-2.214232134,0.004383546,3,1.418504373,10.54608366,0.21839658,5.213126424,-4.014250447,15.71593875,0.077252619
23099986,50019411,50019410,50036815,0.8172,672.0445808,4.03,44.31,0.32,0,38.22,13.12,1.142543605,0.637665727,17.15,44.63,38.22,0.937589176,0.580428359,0.611,0.02,70.48,0.051788,0.82,77,33.83127917,-0.089967303,1.886487905,0.861322909,611,1.044957459,-0.346849576,-1.642931416,0.007189181,3,1.001172304,10.57136634,0.212983343,4.659537626,-3.590080297,33.7080903,0.123188866
23099988,50019412,50019411,50038217,0.0162,637.6348773,4.1,45.48,0.32,0,37.06,13.04,1.141193624,0.636912289,17.14,45.8,37.06,0.935564714,0.579742549,0.11,0.02,67.61,0.051472,0.02,75,103.4976807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23099990,50019413,50019412,50039797,0.2691,533.6905884,4.17,46.9,0.33,0,36.54,12.06,1.129425026,0.630344109,16.23,47.23,36.54,0.925962821,0.573763934,0.498,0.02,63.98,0.052673,0.27,72.73,21.98874005,-0.100192591,1.861702242,0.848276011,498,1.033495585,-0.356546343,-1.627513392,0.010628218,3,0.781818182,10.55871231,0.207686089,4.459960787,-3.515472017,21.91857261,0.07016744
23099992,50019414,50019413,50041564,1.4319,511.1099668,4.35,49.14,0.32,0,35.91,10.28,1.10553387,0.617010201,14.63,49.46,35.91,0.907670356,0.561626888,0.615,0.03,59.32,0.054619,1.43,69.31,26.38667049,-0.109855986,1.840772714,0.83725894,615,1.023816941,-0.364734494,-1.727765146,0.009839829,3,0.781818182,10.52846146,0.204094485,4.588566888,-3.564374651,26.30212562,0.084544875
23099994,50019415,50019414,50043544,6.0183,484.3475025,4.43,50.5,0.32,0,34.84,9.91,1.097906567,0.612753322,14.34,50.82,34.84,0.900995306,0.55775211,1.841,0.03,57.06,0.053978,6.02,67.1,9.762139998,-0.115514989,1.826754234,0.829879767,1841,1.017334239,-0.370218872,-2.203930205,0.00568879,3,0.781818182,10.53375682,0.201440487,5.011991637,-4.027510592,9.730952796,0.031187202
23099996,50019416,50019415,50045808,7.5564,463.9510209,4.52,57.82,0.39,0,30.57,6.7,1.021765718,0.570258305,11.22,58.21,30.57,0.83989317,0.519071479,3.408,0.03,46.91,0.054146,7.56,54.84,6.098622195,-0.159711775,1.739116452,0.783748212,3408,0.976807052,-0.404504949,-2.515423874,0.004763506,3,0.781818182,10.50619633,0.185200835,5.208334439,-4.183799844,6.079259709,0.019362487
23099998,50019417,50019416,50048380,0.2466,456.5319211,4.18,62.4,0.15,0,28.33,4.94,0.942641368,0.526098165,9.12,62.55,28.33,0.791175886,0.478875187,0.433,0.02,40.91,0.057688,0.25,45.51,43.44331456,-0.208285088,1.658144051,0.741125238,433,0.939362202,-0.436183364,-1.558040616,0.009292253,3,0.957402419,10.52933184,0.169933496,4.269549902,-3.473425815,43.29300208,0.150312479
23100000,50019418,50019417,50051335,1.9512,411.7571444,3.97,62.94,0.13,0,28.01,4.95,0.93337599,0.520927059,8.92,63.07,28.01,0.785307278,0.474168243,1.576,0.04,38.38,0.05654,1.95,44.11,11.59309505,-0.217419591,1.644553795,0.733971479,1576,0.933077528,-0.44150021,-2.228100593,0.007372413,3,0.923797991,10.5250638,0.166702032,4.766672006,-3.986280085,11.55388326,0.039211793
23100002,50019419,50019418,50054805,0.3087,398.8645003,3.97,63.99,0.1,0,27.57,4.37,0.912697349,0.509386089,8.34,64.09,27.57,0.771448445,0.4636632,0.424,0.03,34.86,0.055364,0.31,41.3,45.49253281,-0.237410483,1.615951103,0.718915339,424,0.919850509,-0.452690293,-1.601528848,0.0109025,3,1.031531848,10.55073185,0.162958442,4.242315186,-3.46166258,45.32966829,0.162864527
23100004,50019420,50019419,50058921,5.6169,351.5603979,4.06,64.85,0.1,0,27.07,3.92,0.898558127,0.501494839,7.98,64.95,27.07,0.760761407,0.456480274,2.798,0.04,32.46,0.052372,5.62,39.18,7.411965227,-0.253312558,1.593081058,0.706876801,2798,0.909274493,-0.461637623,-2.462333898,0.004841876,3,1.024205753,10.58242111,0.161410361,4.983097799,-4.231527536,7.385784434,0.026180793
23100006,50019421,50019420,50063890,0.2124,342.301389,4.03,65.67,0.12,0,26.97,3.21,0.877466518,0.489723388,7.24,65.79,26.97,0.74546867,0.445765438,0.473,0.04,28.19,0.052856,0.21,32.55,45.89867825,-0.308555519,1.512567003,0.664495097,473,0.8720416,-0.493136721,-1.704465036,0.01114585,3,1.165722009,10.62028967,0.16031908,4.214160415,-3.515477598,45.72294642,0.175731828
23100008,50019422,50019421,50070166,0.0405,291.4201914,3.53,64.01,0.11,0,28.96,3.39,0.884718021,0.493770529,6.92,64.12,28.96,0.754281121,0.449449305,0.171,0.07,25.69,0.05216,0.04,30.15,117.7748308,-0.333482161,1.479326207,0.64699751,171,0.856669736,-0.506141347,-1.40349375,0.030637519,3,1.062236715,10.60010565,0.160996097,3.649978743,-3.106122901,117.3506994,0.424131434
23100010,50019423,50019422,50078302,0.2088,171.5972875,3.24,65,0.09,0,28.18,3.49,0.871454461,0.486367995,6.73,65.09,28.18,0.744600608,0.442711228,0.525,0.03,23.42,0.048676,0.21,28.16,37.01383219,-0.35491404,1.449606432,0.631353351,525,0.842926133,-0.517768461,-1.697334232,0.00776097,3,1.115649342,10.59077861,0.159573951,4.219786162,-3.600044929,36.87582958,0.138002608
23100012,50019424,50019423,50089450,0.8028,64.5897658,4.86,59.95,0.15,0,29.6,5.44,0.982194833,0.548173373,10.3,60.1,29.6,0.819648795,0.498968907,0.776,0.07,13.22,0.061271,0.8,16.85,18.53111737,-0.569363785,1.226501952,0.513913629,776,0.739753771,-0.605052476,-2.087567682,0.007926815,2,0.994904664,10.48660434,0.164467663,4.218691429,-3.839789044,18.46522284,0.065894527
23100014,50019425,50019424,50106290,5.4225,42.89010856,4.31,59.85,0.14,0,29.63,6.07,0.982427661,0.548303317,10.38,59.99,29.63,0.821122751,0.499087187,3.278,0.09,9.8,0.061224,5.42,14.68,6.246773864,-0.619149741,1.166589947,0.482376615,3278,0.712048083,-0.628491541,-2.780975189,0.004447998,2,1.007110648,10.48235601,0.162314053,4.816396399,-4.244746782,6.224421,0.022352864
23100016,50019426,50019425,50137439,0.7731,32.81278499,2.42,54.82,0.27,0,31.55,10.94,1.041592361,0.581323765,13.36,55.09,31.55,0.875041645,0.529143695,0.971,0.11,4.98,0.072289,0.77,7.66,18.37595993,-0.866171346,0.884325143,0.333795555,971,0.581517639,-0.738920544,-2.317382083,0.005256268,2,1.125486248,10.59830149,0.165709747,4.199095285,-3.832848224,18.30667165,0.069288284
23100018,50155218,50019426,50219486,4.2372,5.528084759,2.54,36.68,0.09,0,42.4,18.29,1.141998664,0.63736159,20.83,36.77,42.4,0.963448787,0.580151521,2.276,0.11,2.28,0.048246,4.24,4.24,5.528084759,-1.127999364,0.627078964,0.198384022,2276,0.462556801,-0.83956164,-2.726976457,0.001827394,1,1.017877185,10.56127236,0.197661685,4.510617812,-4.345668431,5.507903251,0.020181508
23100020,50019427,50019283,50015300,4.5396,2346.8318,3.72,21.71,3.26,18.97,20.05,32.29,1.568186363,0.875221474,54.98,24.97,20.05,0.907999989,0.796660917,6.928,0,978.76,0.022048,4.54,1205.52,0.171010371,0.776389087,3.081173231,1.490192003,6928,1.59742735,-0.231974598,-3.282639771,0.000492421,5,2.225528479,10.24652637,0.481378819,7.522695395,-5.809864479,0.168938972,0.0020714
23100022,50019428,50019427,50015456,1.5381,2346.660789,3.7,21.79,3.21,18.79,20.11,32.4,1.566236528,0.87413325,54.89,25,20.11,0.908764788,0.795670373,1.658,0,971.83,0.022206,1.54,1200.98,2.262230396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23100024,50019429,50019428,50015605,0.2511,2344.398559,3.7,21.82,3.19,18.76,20.13,32.4,1.565823931,0.873902975,54.86,25.01,20.13,0.909018988,0.795460768,0.434,0,970.17,0.022244,0.25,1199.44,0.261814512,0.776259415,3.078978166,1.489036545,434,1.596412264,-0.232831735,-3.165765708,0.000581408,5,2.665032648,10.25069661,0.479640465,7.337640273,-5.679376045,0.256411181,0.005403331
23100026,50019430,50019429,50015755,0.6372,2344.136744,3.71,21.82,3.19,18.75,20.14,32.39,1.566033663,0.874020029,54.85,25.01,20.14,0.909110215,0.795567315,0.477,0,969.74,0.022253,0.64,1199.19,2.565724134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23100028,50019431,50019430,50015907,0.3411,2341.57102,3.71,21.83,3.18,18.75,20.15,32.38,1.565888677,0.873939111,54.84,25.01,20.15,0.909201381,0.79549366,0.441,0,969.26,0.022264,0.34,1198.55,2.626583338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23100030,50019432,50019431,50016065,2.1645,2338.944437,3.72,21.84,3.18,18.76,20.14,32.36,1.566151684,0.874085897,54.84,25.02,20.14,0.909181672,0.795627271,2.078,0,968.82,0.022275,2.16,1198.21,0.02556635,0.77623677,3.078532795,1.488802106,2078,1.596206307,-0.233005645,-3.920212974,0.000198963,5,2.073154882,10.24569554,0.479481501,8.310538593,-6.683191248,0.02530404,0.000262311
23100034,50019433,50140815,50016570,0.2916,2333.287901,3.73,21.99,3.14,18.72,20.23,32.19,1.566223764,0.874126126,54.64,25.13,20.23,0.910780677,0.795663889,0.267,0,959.4,0.022389,0.29,1189.99,2.477898121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23100038,50019434,50140818,50017302,1.0215,2318.709512,3.79,22.63,2.93,18.77,20.35,31.53,1.565655325,0.873808874,54.09,25.56,20.35,0.914844202,0.795375114,1.266,0,934,0.022859,1.02,1156.24,0.323058522,0.77525366,3.068051544,1.483284892,1266,1.591359361,-0.2370984,-3.0913115,0.00064631,5,2.683478617,10.24082502,0.474999558,7.194502045,-5.624117008,0.316200596,0.006857926
23100040,50019435,50019434,50019533,3.0879,2185.760668,4.01,24.97,2.35,16.9,21.16,30.61,1.555036275,0.86788227,51.52,27.32,21.16,0.932811932,0.789980486,6.836,0,860.16,0.024437,3.09,1048,2.152273178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23100042,50019436,50019435,50019799,0.108,2183.608395,4.02,25.05,2.32,16.7,21.22,30.69,1.553648775,0.867107891,51.41,27.37,21.22,0.933584368,0.789275616,0.447,0,853.32,0.024633,0.11,1044.92,5.512879372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23100044,50019437,50019436,50020077,0.0783,2178.095516,4.02,25.05,2.32,16.7,21.22,30.69,1.553648775,0.867107891,51.41,27.37,21.22,0.933584368,0.789275616,0.366,0,852.87,0.024646,0.08,1044.81,6.510410786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23100046,50019438,50019437,50020355,0.0918,2171.585105,4.02,25.05,2.31,16.7,21.23,30.69,1.553427198,0.866984227,51.41,27.36,21.23,0.933607496,0.789163052,0.366,0,852.51,0.024657,0.09,1044.73,5.269636154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23100048,50019439,50019438,50020649,0.0351,2166.315469,4.02,25.05,2.3,16.7,21.23,30.7,1.553168296,0.866839731,51.42,27.35,21.23,0.933550057,0.789031526,0.152,0,852.14,0.024667,0.04,1044.64,19.08785057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23100050,50019440,50019439,50020947,9.4014,2147.227618,4.02,25.05,2.3,16.7,21.23,30.7,1.553168296,0.866839731,51.42,27.35,21.23,0.933550057,0.789031526,12.474,0,851.99,0.024672,9.4,1044.6,1.661489248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23100050,50019440,50019439,50020947,9.4014,2147.227618,4.02,25.05,2.3,16.7,21.23,30.7,1.553168296,0.866839731,51.42,27.35,21.23,0.933550057,0.789031526,12.474,0,851.99,0.024672,9.4,1044.6,1.661489248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23100052,50019441,50019440,50021262,0.1719,2145.548156,4.05,25.28,2.09,16.24,21.39,30.95,1.546402889,0.863063885,51.24,27.37,21.39,0.934944908,0.785594603,0.437,0,839.52,0.025038,0.17,1035.2,0.054747233,0.770214696,3.015024557,1.455372075,437,1.566837578,-0.257804561,-3.723202379,0.00026326,5,2.64146344,10.30772268,0.431038222,8.124262806,-6.345246067,0.053697154,0.001050078
