"","COMID","acm_resp","reach_lgt","reach_slp","river_lgt","river_slp","reach_area","wshd_area","reach_resp","d50m","order","doc_annual","do_annual","nitrates","res_time","hz_exchng","aer_resp","anb_resp","p_ant","p_frt","p_shb","p_ant_t","p_frt_t","p_shb_t","hl","hrl","ht","hrt"
"5009",24129893,108.5385989,0.027,0,2.63,0.038023,0,3.8,108.4127731,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0.1031,0.0011,0.8958,0,0,0.340314786303858,0.309767867894901
"5010",24129895,126.9971112,0.036,0.14,2.9,0.086207,0,2.19,126.9055939,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0.0383,4e-04,0.9613,0,0,0.166017218086447,0.151115384197746
"5011",24129897,107.6390603,0.035,0,3,0.036667,0,2.78,107.5693436,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0493000000000001,0.056,0.8947,0.0320999999999999,0.0126,0.9553,0.409349696079809,0.372606150779616,0.209187529882181,0.190410695419935
"5012",24129899,109.2772372,0.031,0,14.58,0.036351,0,14.71,108.1102524,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.063,0,0.937,0,0,0.235143555762069,0.21403688834315
"5013",24129901,107.0246774,0.038,0.02,4.5,0.024444,0,3.5,106.9988785,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.0137,0,0.9863,0,0,0.0723836478934138,0.0658864356789303
"5014",24129903,2.624307894,0.12,0,6.55,0.01374,0.03,6.2,2.232196331,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3947,0,0.6053,0.00959999999999994,0.0556,0.9348,0.670804093608819,0.610592199384608,0.268288450275961,0.244206671492103
"5015",24129905,112.3741688,0.074,0,7.57,0.036988,0,6.49,110.2826614,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.3333,0.6667,0.00290000000000006,0.0678,0.9293,0.636491060888752,0.579359131018273,0.267547401613828,0.243532139930991
"5016",24129907,105.8603276,0.057,0,2.5,0.06,0,2.99,105.8054504,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.3333,0.6667,0,6e-04,0.9994,0.636491060888752,0.579359131018273,0.00505096850563812,0.00459758966628855
"5017",24129909,102.0858077,0.035,0.06,3.15,0.04127,0,2.27,102.0817032,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0.0262,0,0.9738,0,0,0.121274034397653,0.110388383280036
"5018",24129911,2.167896702,0.09,0,26.26,0.012567,0.01,37.78,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3125,0.5625,0.125,0.7917,0.0075,0.2008,0.947057152282508,0.862048569865045,0.543989470529463,0.495160554947881
"5019",24129913,0.437266438,0.476,0.01,0.65,0.076923,1.44,1.88,0.014619105,0.000224484,1,1.8230829,11.13542917,0.07667167,5.887652749,-7.140861703,0.014557338,6.18e-05,0.0758,0.9204,0.0038,0.0684,0.9253,0.0063,0.293058811494233,0.266753625930691,0.287236121123506,0.261453584750753
"5020",24129915,39.9117775,0.703,0,0.7,0,1.08,1.08,39.9117775,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2162,0.4875,0.2963,0.2162,0.4875,0.2963,1.0417873197964,0.948275684281124,1.0417873197964,0.948275684281124
"5021",24129917,17.4296875,0.595,0,0.6,0,1.25,1.25,17.4296875,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2529,0.4075,0.3396,0.2529,0.4075,0.3396,1.08025921032315,0.983294308161065,1.08025921032315,0.983294308161065
"5022",24129919,18.98468971,0.598,0,0.6,0,1.37,1.37,18.98468971,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7415,0.0513,0.2072,0.7415,0.0513,0.2072,0.700279680533554,0.637422034831351,0.700279680533554,0.637422034831351
"5023",24129921,20.59900284,0.809,0,0.81,0,1.15,1.15,20.59900284,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9554,0,0.0446,0.9554,0,0.0446,0.182297250416347,0.165934108235174,0.182297250416347,0.165934108235174
"5024",24129923,24.52858543,0.675,0,0.68,0,1.58,1.58,24.52858543,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9397,0.0063,0.054,0.9397,0.0063,0.054,0.247981311114201,0.225722316846499,0.247981311114201,0.225722316846499
"5025",24129925,11.98161602,0.439,0,0.44,0,0.58,0.58,11.98161602,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.661,0.1248,0.2142,0.661,0.1248,0.2142,0.86341812049292,0.785917042253073,0.86341812049292,0.785917042253073
"5026",24129927,36.74406052,0.547,0,0.55,0,2.46,2.46,36.74406052,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8721,0.0435,0.0844,0.8721,0.0435,0.0844,0.464372827155072,0.422690363056151,0.464372827155072,0.422690363056151
"5027",24129929,38.45859146,0.323,0,0.32,0,0.99,0.99,38.45859146,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2531,0.5301,0.2168,0.2531,0.5301,0.2168,1.01564043057967,0.924475760061785,1.01564043057967,0.924475760061785
"5028",24129931,16.29347992,0.398,0,0.4,0,0.63,0.63,16.29347992,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3276,0.533,0.1394,0.3276,0.533,0.1394,0.975645616526746,0.888070911449169,0.975645616526746,0.888070911449169
"5029",24129933,11.99187469,0.393,0,0.39,0,1.11,1.11,11.99187469,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.335,0.3689,0.2961,0.335,0.3689,0.2961,1.09461320396749,0.996359876234888,1.09461320396749,0.996359876234888
"5030",24129935,14.1790182,2.146,0.07,2.15,0.032558,4.79,4.79,14.1790182,0.004757699,1,1.116477598,11.34344772,0.110912271,4.251297411,-4.045027112,14.13763224,0.041385956,0.2873,0.5345,0.1782,0.2873,0.5345,0.1782,1.00052013074144,0.91071267003067,1.00052013074144,0.91071267003067
"5031",24129937,0.013259692,0.779,0.03,6.02,0.016611,0.86,6.83,0.00891858,7.76e-05,2,3.549089012,9.784813602,1.611350783,6.809315743,-7.313363731,0.00808906,0.00082952,0.9926,0,0.0074,0.8629,0,0.1371,0.0436789892745764,0.0397583294171323,0.399664014833771,0.363789863772868
"5032",24129943,6.558848239,1.831,0.15,1.83,0.081967,1.42,1.42,6.558848239,0.001457232,1,1.503081389,11.58913685,0.113024198,4.232795928,-4.459561457,6.535805336,0.023042903,0.0879,0.8476,0.0645,0.0879,0.8476,0.0645,0.530681687962899,0.483047289236374,0.530681687962899,0.483047289236374
"5033",24129945,0.188777587,2.586,0.08,2.59,0.030888,1.44,1.44,0.188777587,0.000359305,1,0.781818182,9.6772874,0.464459719,5.149741818,-5.630696777,0.187989644,0.000787943,0.0075,0,0.9925,0.0075,0,0.9925,0.0441681963609346,0.0402036248970794,0.0441681963609346,0.0402036248970794
"5034",24129947,106.9437269,0.042,0.01,4.59,0.015251,0,3.02,106.2953873,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.874,0.0078,0.1182,0,0,0.407965773528684,0.371346450186968
"5035",24129949,1.868478602,0.292,0,2.02,0,0.09,1.94,0.004959446,1.08e-06,1,4.041243777,7.868382353,3.500200767,7.529725983,-7.910094889,0.003535965,0.00142348,0.525747425257474,0.474252574742526,0,0.6647,0.2846,0.0507,0.69182073415467,0.629722370021358,0.780303620173938,0.710262963761247
"5036",24130049,150.0430177,0.048,0,16.9,0.066272,0,21.4,101.3257065,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0.5331,0.0946,0.3723,0,0,0.926273598262849,0.843130563727633
"5037",24130065,354.6266427,1.421,0.01,54.05,0.022942,0.84,61.65,14.96966934,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.1745,0.241,0.5845,0,0,0.96145601215114,0.875154976936177
"5038",24130465,6.096974829,0.942,0.02,12.74,0.017268,0.72,11.11,0.627011586,0.001492722,2,0.781818182,10.33059676,0.357049379,4.811108897,-4.713822071,0.624791673,0.002219913,0.5732,0.0013,0.4255,0.1022,0.267,0.6308,0.691222242337773,0.629177599292803,0.876326899931149,0.797667119665623
"5039",24130497,2601.419159,0.858,0.02,174.86,0.048782,0.51,221.21,74.29090144,0.009019339,4,1.98755511,10.93279272,0.201319125,4.410480474,-3.383968833,73.77855896,0.512342477,0.7707,0,0.2293,0.1513,0.5673,0.2814,0.538429139267766,0.490099323320445,0.964121340987085,0.877581063794514
"5040",24130593,339.6569733,1.115,0.02,52.63,0.023371,1.76,60.8,10.13997459,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9934,0,0.0066,0.1629,0.2444,0.5927,0.0397146970829167,0.0361498751584732,0.949970302454019,0.864700233424209
"5041",24130839,0.44244859,0.026,0.07,2.6,0.038462,0.16,3.11,0.442028254,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1944,0,0.8056,0.3843,0,0.6157,0.49254047853687,0.448329664265813,0.666130000354281,0.606337656355416
"5042",24130955,0.884618118,2.043,0.01,24.27,0.009065,5.81,48.9,0.007755287,0.000207811,2,1.122987241,10.11138475,1.092978874,6.703295447,-6.755970411,0.007717462,3.78e-05,0.2706,0,0.7294,0.2088,0.0017,0.7895,0.583854700857371,0.531447451370857,0.524503554718007,0.477423710009546
"5043",24130977,6351.236692,0.023,0,161.5,0.037337,0,199.3,449.8830261,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1907,0.0129,0.7964,0.0715,0.6135,0.315,0.55342537611931,0.503749486354508,0.852244438041898,0.775746318180281
"5044",24130987,1.062937925,1.094,0,14.95,0.016722,1.03,19.62,0.00246028,6.14e-06,2,2.93654889,8.427552832,2.062836541,7.629826144,-7.705533774,0.002250092,0.000210189,1,0,0,0.5503,0.002,0.4477,0,0,0.700904843688609,0.637991082858124
"5045",24131033,39.5000379,0.121,0.02,5.98,0.046823,0.08,8.9,8.093307866,0.002710194,2,1.380069255,10.87348588,0.20860881,4.614638963,-4.28946801,8.058162424,0.035145443,0.3587,0.5435,0.0978,0.1114,0.7896,0.099,0.926518243697637,0.843353249598993,0.659958714517095,0.600720309907682
"5046",24131037,1783.102976,0.146,0,192.29,0.041864,0.09,258.34,97.23423004,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2211,0,0.7789,0.1295,0.6981,0.1724,0.528296673008053,0.480876355068382,0.818668329514384,0.745184027121058
"5047",24131041,54400.57181,0.159,0,1468.85,0.055554,0.05,1958.26,250.1031036,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.362,0.1897,0.4483,0.1875,0.6218,0.1907,1.04284046432985,0.949234297746778,0.92531078519063,0.84225417350139
"5048",24131045,5.879487827,0.124,0.03,5.87,0.037479,0.03,4.46,1.042527651,0.001280009,1,1.677407576,10.84758228,0.388534491,4.531790024,-4.837462476,1.036421512,0.006106139,1,0,0,0.1437,0.1407,0.7156,0,0,0.794176319934399,0.722890439262435
"5049",24131049,52.54327517,0.121,0.03,38.42,0.029412,0.07,40.5,1.064990904,0.00156314,1,1.291909109,10.39061166,0.342917024,4.377075778,-4.684069519,1.0598003,0.005190605,0.8228,0,0.1772,0.1132,0.2579,0.6289,0.467121047197841,0.425191900742481,0.887792349394989,0.808103421518517
"5050",24131053,42.28679481,0.116,0.02,30.25,0.029421,0.03,31.42,2.615004009,0.002751006,3,1.123853812,10.31704842,0.352159788,4.448026048,-4.204369513,2.603453537,0.011550472,0.1034,0,0.8966,0.1137,0.2505,0.6358,0.332489950782299,0.302645395661275,0.881907382703145,0.802746693988209
"5051",24131057,9.853482809,0.153,0.03,9.6,0.055208,0.11,6.98,0.728417365,0.001218891,2,1.183454982,10.60737728,0.461880413,4.613153928,-4.898297595,0.725234277,0.003183087,0.744,0,0.256,0.1594,0.0898,0.7508,0.568831323279549,0.517772583783097,0.724336925664265,0.659319883033901
"5052",24131061,12.5048978,0.138,0.05,14.31,0.035639,0.04,10.71,3.405919881,0.003220371,2,0.781818182,10.34989302,0.346992661,3.891829572,-4.027802718,3.39393388,0.011986,0.6977,0,0.3023,0.0774,0.1166,0.806,0.612800510195947,0.55779506247729,0.622454040365037,0.566582084312622
"5053",24131065,17.133484,0.113,0,25.51,0.0294,0.02,18.67,0.002065659,4.66e-05,2,1.568884101,10.09103106,0.606690108,7.495728228,-7.485452247,0.00205171,1.39e-05,0.8148,0,0.1852,0.2338,0.0881,0.6781,0.47918757289792,0.436175325763794,0.817213903238207,0.743860151272245
"5054",24131069,10.28248748,0.117,0.02,13.21,0.043149,0.02,9.7,0.147358741,0.000489673,2,1.794178275,9.958478025,0.662172537,5.576950829,-5.722597096,0.146055725,0.001303016,0.5185,0,0.4815,0.3246,0.0646,0.6108,0.692462524294275,0.630306552581688,0.843317472207262,0.767620643702838
"5055",24131075,2694.658098,0.118,0,177.54,0.048214,0.02,222.8,0.17162432,0.000464181,4,2.683223738,10.92891013,0.204315235,7.069917171,-5.754142008,0.169251859,0.002372462,1,0,0,0.1562,0.5636,0.2802,0,0,0.969662806257968,0.882625122857061
"5056",24131079,0.157078056,0.118,0.02,1.43,0.027972,0.04,1.27,0.006913854,9.25e-06,1,4.044168927,7.868382353,2.451672055,6.483604725,-7.462180905,0.00492941,0.001984444,1,0,0,0.872,0.0113,0.1167,0,0,0.420780547397454,0.383010960042676
"5057",24131083,218.6774672,0.153,0.01,60.7,0.014992,0.1,69.58,0.042024915,0.000277511,3,2.043265899,9.871502479,0.818284439,6.712680445,-6.270592203,0.041529379,0.000495536,1,0,0,0.272,0.0305,0.6975,0,0,0.711853449796793,0.647956933614679
"5058",24131087,99.27933915,0.128,0.03,48.11,0.024527,0.07,57,19.62918898,0.007145088,2,1.309906686,10.44638246,0.312576991,3.732101417,-3.369411862,19.53440166,0.094787319,0.9375,0,0.0625,0.1081,0.2607,0.6312,0.233791658706459,0.212806338612773,0.881406712250692,0.802290964102773
"5059",24131091,48.99430217,0.126,0.01,39.45,0.024842,0.07,40.47,0.136065416,0.000414639,3,2.44806499,9.964015413,0.655935687,6.311800706,-5.86998805,0.133576575,0.002488841,1,0,0,0.258,0.1947,0.5473,0,0,0.998013549314908,0.908431081291507
"5060",24131095,76.89302821,0.142,0.01,76.43,0.023943,0.91,103,0.027982411,0.000337334,3,1.41342845,10.20764966,0.648042339,6.332502708,-6.266642212,0.027820946,0.000161465,0.3416,0,0.6584,0.1874,0.1349,0.6777,0.642091048851666,0.584456459730755,0.847697308604599,0.771607342597901
"5061",24131101,195.9634061,0.121,0.02,44.15,0.041676,0.06,52.02,6.800518267,0.00340882,3,1.643608703,10.35189164,0.289818326,4.49511015,-4.030775182,6.756907654,0.043610613,1,0,0,0.0746000000000001,0.2063,0.7191,0,0,0.75638841589138,0.688494406710468
"5062",24131105,80.06055413,0.134,0.03,71.72,0.028723,0.07,66.29,5.227768282,0.004392924,4,0.788716723,10.37528251,0.335964195,4.179428433,-3.807635804,5.20944341,0.018324873,0.5467,0,0.4533,0.0990999999999999,0.1251,0.7758,0.6887790366188,0.626953697608674,0.686065211886338,0.624483467882998
"5063",24131109,357.3074073,0.175,0.03,50.41,0.0244,0.06,57.99,27.79040854,0.006696083,2,1.925609167,10.41470814,0.337554237,3.856644552,-3.422868193,27.56080578,0.229602763,1,0,0,0.1225,0.2562,0.6213,0,0,0.901801064771302,0.820854703768688
"5064",24131119,223.3093046,0.172,0.01,62.8,0.014809,0.11,79.24,2.773225358,0.001502875,3,2.294597874,9.627404056,0.975681314,5.59861596,-4.881517024,2.723121117,0.050104242,1,0,0,0.3425,0.0268,0.6307,0,0,0.754687186802235,0.68694588126005
"5065",24131123,229.1524307,0.173,0.01,63.19,0.015034,0.08,79.42,2.687399906,0.001447104,3,2.299778533,9.617992158,0.980128428,5.501084654,-4.922312397,2.638306648,0.049093258,1,0,0,0.3439,0.0268,0.6293,0,0,0.755537556517336,0.68771992113187
"5066",24131127,55.20288686,0.172,0.03,42.19,0.024176,0.05,41.57,5.855984306,0.002608677,3,2.513749496,9.880182074,0.730663506,4.407189744,-4.268565159,5.731850291,0.124134015,1,0,0,0.2775,0.1896,0.5329,0,0,1.00642970827341,0.916091799313063
"5067",24131135,2881.159173,0.142,0.01,184.93,0.046612,0.21,227.12,7.575622293,0.00332543,4,2.487384532,10.85925253,0.224327147,5.070903348,-4.09585325,7.485518423,0.09010387,0.9745,0,0.0255,0.1719,0.553,0.2751,0.118733534737494,0.108075920834127,0.985334227352962,0.896889865074712
"5068",24131143,256.7757742,0.146,0.02,84.76,0.032209,0.08,82.28,8.734443804,0.003593656,3,2.018501002,10.17696955,0.430789678,4.373875009,-3.996572644,8.646402563,0.088041241,1,0,0,0.1438,0.189,0.6672,0,0,0.863744253086687,0.786213900933001
"5069",24131147,0.813283541,0.191,0.01,9.16,0.014192,0.06,7.16,0.008352747,2.14e-05,1,4.324441272,7.868382353,2.673166628,6.917737908,-7.36552273,0.00562688,0.002725867,1,0,0,0.9669,0.0037,0.0294,0,0,0.1569506736991,0.14286265984643
"5070",24131151,433.9747959,0.152,0.02,111.72,0.025242,0.06,122.3,5.644450245,0.002671884,3,2.668584319,9.954037781,0.751509014,4.875480219,-4.276829299,5.502444303,0.142005942,1,0,0,0.3468,0.1402,0.513,0,0,0.985129468637009,0.896703485659458
"5071",24131155,2985.892695,0.162,0.01,187,0.04631,3.69,232.21,26.59700039,0.005559292,4,2.609970279,10.80880995,0.241125154,4.451282652,-3.636906475,26.22111129,0.375889103,0.9793,0,0.0207,0.1898,0.5408,0.2694,0.100751027895815,0.091707537713746,1.00117327889745,0.911307191103069
"5072",24131171,0.004222701,3.179,0.03,3.18,0.009434,2.11,2.11,0.004222701,5.26e-05,1,3.851721845,10.29471145,2.236309311,6.298896634,-7.645891561,0.00377866,0.000444041,0.9629,0,0.0371,0.9629,0,0.0371,0.158615653996777,0.144378190224937,0.158615653996777,0.144378190224937
"5073",24422607,83322.56597,1.477,0.01,2191.69,0.057517,1.04,2851.82,70.64655968,0.030466387,6,2.634797992,11.39192555,0.116717667,4.83491341,-3.048229277,69.98797907,0.658580615,0.523,0.0746,0.4024,0.1391,0.6592,0.2017,0.898935972039041,0.81824678397586,0.872007117182596,0.793735083957384
"5074",24422609,82825.95954,0.077,0,2188.82,0.057588,0.01,2849.71,122.6366806,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2857,0,0.7143,0.1386,0.6597,0.2017,0.598256498217654,0.544556532262117,0.871228110954161,0.793026001930476
"5075",24422611,82703.32286,0.547,0,2188.74,0.05759,0.47,2849.7,62.78516006,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027,0.0985,0.8745,0.1386,0.6597,0.2017,0.443088182100388,0.403316244202548,0.871228110954161,0.793026001930476
"5076",24422613,82640.5377,0.022,0,2188.2,0.057604,0,2849.24,224.6454773,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027,0.0985,0.8745,0.1386,0.6598,0.2016,0.443088182100388,0.403316244202548,0.871109578207826,0.792918108775122
"5077",24422615,81530.54915,0.402,0,2186.3,0.05765,0.11,2848.48,47.2244963,0.007647388,6,2.593340691,11.39176547,0.11672441,5.47914286,-3.50724785,46.80101468,0.423481615,0.0813,0.0325,0.8862,0.1384,0.66,0.2016,0.422457120735018,0.384537042860843,0.870797334594662,0.792633892390156
"5078",24422617,81483.32465,0.774,0,2185.9,0.05766,0.73,2848.37,60.73940825,0.008504113,6,2.592300739,11.3917602,0.116472062,5.312550709,-3.413093955,60.19572674,0.543681514,0.0356999999999999,0.0605,0.9038,0.1384,0.66,0.2016,0.38010007775979,0.345982000820872,0.870797334594662,0.792633892390156
"5079",24422619,81199.42602,1.099,0.01,2185.13,0.057681,2.02,2847.64,59.15074069,0.021897641,6,2.65175489,11.39172519,0.116470442,4.974630409,-3.112450943,58.59101494,0.55972575,0.4914,0.2117,0.2969,0.1384,0.6602,0.2014,1.03836385613551,0.945159513366045,0.870560014195755,0.792417874053793
"5080",24422621,80170.77276,0.981,0,1959.79,0.060583,1.46,2535.51,33.4255904,0.006430267,6,2.664431327,11.45723626,0.100946247,5.519750815,-3.637480582,33.13385183,0.29173857,0.6435,0.0888,0.2677,0.1239,0.7198,0.1563,0.851492437408629,0.775061817705431,0.78548452027512,0.714978822262578
"5081",24422623,80033.60416,0.536,0,1953.57,0.060755,0.19,2515.78,51.30107207,0.014180164,6,2.671944075,11.465891,0.0996468,5.015382761,-3.186617058,50.85459281,0.446479264,0.5604,0.3623,0.0773,0.1179,0.7254,0.1567,0.890259797570243,0.810349389637303,0.775368486111637,0.705770811149078
"5082",24422625,79982.30308,0.808,0.01,1953.03,0.060772,1.22,2515.59,81.35870115,0.039499534,6,2.672632573,11.46588068,0.099644036,4.73943738,-2.98543931,80.65025549,0.708445658,0.8059,0.1178,0.0763,0.1178,0.7255,0.1567,0.622182621151336,0.566335027897451,0.775186748156458,0.705605386133307
"5083",24422627,79798.05499,0.351,0,1947.48,0.06093,1.14,2512.76,50.63252173,0.01360749,6,2.707643572,11.46572692,0.099579138,5.127451204,-3.19228216,50.17815987,0.454361857,0.9133,0.0512,0.0355,0.1172,0.726,0.1568,0.353502075186272,0.321771455528535,0.774247542496909,0.704750484300115
"5084",24422629,79747.42247,0.201,0.01,1947.13,0.060941,0.06,2511.62,60.8962387,0.023459688,6,2.616780083,11.46566493,0.099535636,4.745096856,-3.08874707,60.39149864,0.504740063,0.2239,0.597,0.1791,0.1169,0.7263,0.1568,0.951052363197819,0.865685167558809,0.773699995793595,0.704252085812349
"5085",24422631,79686.52623,0.606,0.01,1946.93,0.060942,0.62,2511.56,66.37854774,0.025911455,6,2.661554132,11.46566167,0.099535123,4.797684802,-3.069007032,65.80647995,0.572067793,0.5667,0.3565,0.0768,0.1169,0.7263,0.1568,0.886655909308665,0.807068989173234,0.773699995793595,0.704252085812349
"5086",24422633,79620.14768,0.085,0,1946.32,0.060956,0.01,2510.94,115.343338,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0.1168,0.7264,0.1568,0,0,0.773517281697489,0.704085772274816
"5087",24422635,79504.80434,0.386,0.01,1946.24,0.060959,1.65,2510.93,60.80170575,0.020410765,6,2.717270777,11.4656274,0.099526089,5.040294375,-3.111615262,60.25160964,0.55009611,0.9483,0.0256,0.0261,0.1168,0.7264,0.1568,0.239323981128345,0.21784207549552,0.773517281697489,0.704085772274816
"5088",24422637,79444.00264,0.08,0.01,1945.85,0.060966,0.07,2509.28,71.49352264,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5663,0.3012,0.1325,0.1163,0.7268,0.1569,0.951255494312603,0.865870065467634,0.772755562062175,0.703392425183062
"5089",24422639,79372.50911,0.399,0,1945.77,0.060963,1.62,2509.2,46.90351013,0.012074149,6,2.637479542,11.46553325,0.099341053,5.167665949,-3.21695271,46.50804868,0.395461447,0.8587,0.0382,0.1031,0.1162,0.7269,0.1569,0.4897795293708,0.445816540032134,0.772572264350731,0.703225580415954
"5090",24422641,79325.6056,0.047,0,1945.37,0.060976,0.04,2507.58,77.34809875,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3541,0.4167,0.2292,0.1157,0.7273,0.157,1.07004092082992,0.973993220235299,0.771807625165727,0.702529575835548
"5091",24422643,79248.2575,0.337,0,1945.32,0.060977,1.4,2507.54,53.49608515,0.015396694,6,2.610989411,11.46544285,0.099202699,5.076579846,-3.169648366,53.05567001,0.440415131,0.8148,0.0413,0.1439,0.1157,0.7273,0.157,0.577469789983712,0.525635655035136,0.771807625165727,0.702529575835548
"5092",24422645,79194.76142,0.222,0,1944.99,0.060987,0.06,2506.14,50.87530196,0.015964395,6,2.55642313,11.46536657,0.099092597,5.052266343,-3.161543084,50.47615222,0.399149741,0.3429,0.2857,0.3714,0.1153,0.7277,0.157,1.09280281471296,0.994711988919953,0.771071487583236,0.70185951453177
"5093",24422647,79143.88612,0.389,0,1944.76,0.060995,0.52,2506.08,6.48812577,0.002771964,6,2.576702761,11.4653633,0.0990924,6.527682685,-4.382325662,6.436376334,0.051749436,0.6544,0.0925,0.2531,0.1153,0.7277,0.157,0.84544200691419,0.769554478531414,0.771071487583236,0.70185951453177
"5094",24422649,79137.39799,0.161,0.01,1944.38,0.061007,0.08,2505.56,72.67642325,0.035063556,6,2.584353163,11.46533495,0.099066539,4.751007144,-3.00923807,72.09222014,0.584203102,0.4023,0.3908,0.2069,0.1151,0.7279,0.157,1.05947198373126,0.964372959104341,0.770702816251364,0.701523935423768
"5095",24422651,79064.72157,0.097,0.01,1944.21,0.061007,0.12,2505.49,70.9128418,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.728,0.1544,0.1176,0.1152,0.7279,0.1569,0.771276924480321,0.702046511254093,0.770733785418518,0.701552124774526
"5096",24422653,78993.80873,0.193,0,1944.12,0.061004,2.81,2505.36,55.3192482,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8707,0.0077,0.1216,0.1152,0.7278,0.157,0.414240946038659,0.377058358359398,0.770887202190103,0.701691770738046
"5097",24422655,78938.48948,0.217,0.02,1943.92,0.061011,0.16,2502.55,113.3017845,0.089079601,6,2.579681349,11.47003167,0.098874785,4.284139313,-2.826078793,112.3969054,0.904879129,0.5172,0.2989,0.1839,0.1143,0.7287,0.157,1.01337815179277,0.922416545168382,0.769224100248352,0.700177950112784
"5098",24422657,78825.18769,1.227,0,1943.71,0.061007,4.15,2502.39,58.93725493,0.018811419,6,2.643028798,11.47002293,0.098872693,5.045885722,-3.129742211,58.43988952,0.497365404,0.8211,0.1234,0.0555,0.1143,0.7287,0.157,0.580511290913547,0.528404148489294,0.769224100248352,0.700177950112784
"5099",24422659,78766.25044,1.134,0.01,1942.48,0.061046,5.75,2498.24,74.91048249,0.033521,6,2.631665499,12.05112904,0.098178202,4.895553228,-3.016044261,74.39420017,0.516282322,0.8803,0.0717,0.048,0.113,0.7298,0.1572,0.446934737576861,0.406817529884631,0.767114559115499,0.698257763023479
"5100",24422661,78478.88256,0.039,0,1940.18,0.061113,0.01,2491.58,121.2261276,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142885711428857,0.285771422857714,0.571342865713429,0.1111,0.7315,0.1574,0.955779085015529,0.869987615170641,0.76385921293442,0.695294619233211
"5101",24422663,78357.65643,0.325,0,1940.14,0.061114,0.16,2491.57,67.83091736,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.491350864913509,0.156084391560844,0.352564743525647,0.1111,0.7315,0.1574,1.00661317254051,0.916258795685661,0.76385921293442,0.695294619233211
"5102",24422665,0,0.732,0.01,0.73,0.013699,1.25,1.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5763,0.1669,0.2568,0.5763,0.1669,0.2568,0.965534342330902,0.878867233044932,0.965534342330902,0.878867233044932
"5103",24422669,78051.8684,0.375,0.01,1937.4,0.061195,1.43,2487.12,62.92870166,0.026047421,6,2.475392572,11.46918683,0.097256829,5.025908265,-3.058780895,62.47318263,0.455519024,0.7129,0,0.2871,0.1102,0.7325,0.1573,0.599534605791668,0.545719915911834,0.7620050121378,0.693606852934085
"5104",24422671,77988.9397,0.666,0.01,1937.03,0.061202,0.78,2485.69,83.48372933,0.04435823,6,2.535687897,11.46910826,0.097179043,4.727582564,-2.962354776,82.8473754,0.636353932,0.8661,0.0577,0.0762,0.1097,0.733,0.1573,0.485264071533825,0.441706393182739,0.761056622285372,0.69274359128827
"5105",24422673,77836.45035,0.626,0.01,1934.95,0.061257,1.01,2482.79,54.30335236,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8192,0.0285,0.1523,0.1091,0.7338,0.1571,0.551383207401399,0.501890624280075,0.759606978865043,0.691424068982465
"5106",24422675,77480.04931,0.533,0,1933.71,0.061281,0.51,2481.73,52.88266373,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8864,0.0507,0.0629,0.1088,0.7341,0.1571,0.432061586321518,0.393279404188463,0.759034713218851,0.69090317034325
